half track wth from center:1.7
overlay frame count:20
2020-07-20 18:00:27, frameID:107, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:27, frameID:108, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:10 hgt:0.0768433 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:27, frameID:109, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:10 hgt:0.0768433 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:28, frameID:110, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0768433 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:28, frameID:111, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0768433 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:28, frameID:112, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:11 hgt:0.0768433 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:29, frameID:113, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0768433 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:29, frameID:114, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:14 hgt:0.0768433 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:29, frameID:115, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0764232 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:29, frameID:116, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:13 hgt:0.0764232 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:30, frameID:117, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:14 hgt:0.0704646 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:30, frameID:118, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:15 hgt:0.0704646 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:30, frameID:119, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:14 hgt:0.0704646 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:30, frameID:120, complex obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:21 hgt:0.149848 wth:0.3 len:0.299999 tailLen:0 spd:0
2020-07-20 18:00:31, frameID:121, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:17 hgt:0.0704646 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:31, frameID:122, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:16 hgt:0.0685534 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:31, frameID:123, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:15 hgt:0.0685534 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:31, frameID:124, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:16 hgt:0.0685534 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:32, frameID:125, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:17 hgt:0.0685534 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:32, frameID:126, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:17 hgt:0.0685534 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:32, frameID:127, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:17 hgt:0.0685534 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:32, frameID:128, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:19 hgt:0.0685534 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:33, frameID:129, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:20 hgt:0.0685534 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:33, frameID:130, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:18 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:33, frameID:131, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:18 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:33, frameID:132, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:19 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:34, frameID:133, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:18 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:34, frameID:134, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:16 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:34, frameID:135, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:17 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:34, frameID:136, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:16 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:35, frameID:137, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:15 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:35, frameID:138, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:14 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:35, frameID:139, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:15 hgt:0.0632863 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:35, frameID:140, complex obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:20 hgt:0.144248 wth:0.3 len:0.299999 tailLen:0 spd:0
2020-07-20 18:00:36, frameID:141, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:13 hgt:0.0450649 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:36, frameID:142, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:13 hgt:0.0450649 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:36, frameID:143, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:15 hgt:0.0586777 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:36, frameID:144, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:14 hgt:0.0586777 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:37, frameID:145, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:13 hgt:0.0586777 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:37, frameID:146, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:13 hgt:0.0586777 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:37, frameID:147, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:13 hgt:0.0586777 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:37, frameID:148, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0724649 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:38, frameID:149, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0724649 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:38, frameID:150, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:14 hgt:0.0724649 wth:0.3 len:0.299999 tailLen:0spd:0
